858.889,
1340.86,
1578.05,
2042.66,
4405.31,
5038.75,
5194.95,
5463.3,
6025.86,
6070.23,
6276.5,
10543.3,
10602.8,
11074,
13826.8,
16208.5,
16524.6,
16575,
17123.5,
17177.1,
17296.5,
18387.4,
18387.4,
18475.8,
19103.1,
39468.5,
40720.7,
42024,
42024,
42088.1,
42088.1,
42177.2,
42272.6,
43010.7,
53907.2,
53907.2,
53907.2,
54960.5,
55184,
56524.9,
56600.2,
57753.3,
57753.3,
57879.3,
57924.7,
57924.7,
57924.7,
58138.5,
58138.5,
58474.4,
58957.8,
58957.8,
58957.8,
59277.6,
59277.6,
59277.6,
59277.6,
59759.4,
59842.8,
59842.8,
69163.7,
69680.3,
69734.2,
69868.8,
69869.7,
70016.6,
70025.1,
74295,
74395.2,
76459.5,
76885.5,
77640.1,
77640.1,
77640.1,
77640.1,
77799.3,
77799.3,
81823.6,
81823.6,
125517,
125517,
125517,
125826,
125826,
125826,
125826,
125826,
126413,
126413,
126413,
128146,
128146,
128146,
128146,
128727,
128727,
128727,
128727,
128727,
128780,
128780,
128780,
128780,
128780,
128919,
128919,
128919,
128919,
129314,
129397,
129712,
130494,
132062,
132062,
132062,
132446,
132446,
132446,
132446,
132446,
132446,
132446,
132446,
132446,
132446,
132446,
132447,
132447,
132447,
132486,
167194,
167194,
167194,
167194,
167308,
167308,
167308,
167308,
167308,
167308,
167373,
167495,
167495,
167495,
167495,
167495,
167495,
167607,
167607,
167607,
169049,
169049,
169049,
169049,
169049,
169049,
169049,
169049,
169049,
169049,
169475,
169475,
169475,
169475,
169475,
169729,
169729,
169729,
169729,
172664,
172664,
172795,
172795,
172795,
172795,
172795,
172795,
172795,
172878,
172878,
172925,
172925,
172925,
172925,
172925,
172925,
173034,
192359,
192389,
192389,
192524,
192524,
192524,
192524,
192708,
192708,
192708,
192708,
192708,
192708,
192708,
192708,
192888,
192888,
192888,
192888,
192888,
192888,
192888,
192975,
192975,
192975,
192975,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202164,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202217,
202274,
203078,
203078,
203346,
203346,
203346,
203346,
203346,
203346,
203346,
203346,
203346,
203346,
203346,
203346,
203943,
203943,
204505,
204505,
204505,
204505,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206198,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
206354,
207665,
208415,
208415,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208519,
208567,
208567,
208567,
208740,
208740,
208740,
209351,
209351,
209351,
209353,
209353,
209353,
209353,
209353,
209353,
216880,
216880,
216880,
216880,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
218619,
